OBJECTID,GRIDCODE,Shape_Length,Shape_Area,SUBBASIN,LU_NUM,LU_CODE,SOIL_NUM,SOIL_CODE,SLOPE_NUM,SLOPE_CODE,MEAN_SLOPE,AREA,UNIQUECOMB,HRUGIS
244,244,4207.902784941252300,84818.219330525040000,4,95,WETN,9864,WA325,1,0-23,1.312069177627564,8.481821937591054,4_WETN_WA325_0-23,000040092
245,245,456.278615233022720,3212.811338253006400,4,23,URHD,9864,WA325,2,23-45,25.936967849731445,0.321281133999661,4_URHD_WA325_23-45,000040012
246,246,1774.416837022639800,16064.056691371266000,3,43,FRST,9768,WA229,4,66-96,77.977859497070312,1.606405669998305,3_FRST_WA229_66-96,000030047
247,247,912.557230468373750,7068.184944199108000,3,43,FRST,9768,WA229,3,45-66,58.237430572509766,0.706818494799255,3_FRST_WA229_45-66,000030046
248,248,9125.572304690256700,84175.657062849656000,3,31,SWRN,9768,WA229,3,45-66,55.024261474609375,8.417565710791120,3_SWRN_WA229_45-66,000030033
249,249,7300.457843747921300,67469.038103708561000,3,31,SWRN,9768,WA229,4,66-96,77.111396789550781,6.746903813992883,3_SWRN_WA229_66-96,000030032
250,250,1774.416837023571100,16064.056691388974000,4,21,URLD,9864,WA325,4,66-96,75.312339782714844,1.606405669998305,4_URLD_WA325_66-96,000040005
251,251,253.488119574263690,3212.811338264810300,3,43,FRST,9768,WA229,999,96-9999,107.079925537109370,0.321281133999661,3_FRST_WA229_96-9999,000030049
252,252,6438.598237195052200,66826.475836086291000,3,21,URLD,9768,WA229,3,45-66,57.699779510498047,6.682647587192950,3_URLD_WA229_45-66,000030003
253,253,6134.412493705749500,66183.913568481730000,3,21,URLD,9768,WA229,4,66-96,77.177574157714844,6.618391360393019,3_URLD_WA229_66-96,000030004
254,254,6083.714869793504500,62971.102230222823000,3,22,URMD,9768,WA229,4,66-96,77.628524780273437,6.297110226393357,3_URMD_WA229_66-96,000030015
255,255,4055.809913191944400,33413.237917969374000,3,22,URMD,9768,WA229,3,45-66,56.563961029052734,3.341323793596475,3_URMD_WA229_45-66,000030016
256,256,1166.045350043103100,8995.871747142649800,3,21,URLD,9768,WA229,2,23-45,34.697463989257813,0.899587175199051,3_URLD_WA229_23-45,000030007
257,257,4309.298032764345400,41766.547397407121000,3,52,RNGB,9864,WA325,4,66-96,74.449241638183594,4.176654741995594,3_RNGB_WA325_66-96,000030059
258,258,9480.455672086682200,119516.581783644530000,3,52,RNGB,9864,WA325,3,45-66,54.146797180175781,11.951658184787393,3_RNGB_WA325_45-66,000030058
259,259,15766.961037536617000,242245.974905884360000,3,42,FRSE,9864,WA325,4,66-96,75.530708312988281,24.224597503574444,3_FRSE_WA325_66-96,000030045
260,260,101.395247829612340,642.562267651781670,3,52,RNGB,9864,WA325,999,96-9999,98.591789245605469,0.064256226799932,3_RNGB_WA325_96-9999,000030057
261,261,1419.533469618298100,12851.245353112359000,4,52,RNGB,9864,WA325,4,66-96,76.867752075195313,1.285124535998645,4_RNGB_WA325_66-96,000040058
262,262,101.395247829146680,642.562267645879730,3,21,URLD,9768,WA229,1,0-23,21.183303833007812,0.064256226799932,3_URLD_WA229_0-23,000030006
263,263,56629.245912976563000,950349.593862066630000,3,42,FRSE,9864,WA325,3,45-66,53.098911285400391,95.034959437099744,3_FRSE_WA325_45-66,000030044
264,264,608.371486979536710,6425.622676559130000,3,21,URLD,9768,WA229,999,96-9999,102.386604309082030,0.642562267999322,3_URLD_WA229_96-9999,000030005
265,265,1926.509708768688100,14136.369888433628000,3,22,URMD,9768,WA229,2,23-45,36.255252838134766,1.413636989598509,3_URMD_WA229_23-45,000030014
266,266,354.883367404807360,2570.249070624832700,4,22,URMD,9864,WA325,3,45-66,56.712596893310547,0.257024907199729,4_URMD_WA325_45-66,000040009
267,267,202.790495660156010,1285.124535315367200,4,22,URMD,9864,WA325,4,66-96,79.649269104003906,0.128512453599864,4_URMD_WA325_66-96,000040008
268,268,101.395247830078010,642.562267657683610,3,43,FRST,9768,WA229,2,23-45,44.274612426757813,0.064256226799932,3_FRST_WA229_23-45,000030048
269,269,83803.172331382520000,2488643.662627880500000,3,42,FRSE,9864,WA325,2,23-45,33.513095855712891,248.864366396137510,3_FRSE_WA325_23-45,000030043
270,270,2078.602580513339500,21847.117100284519000,3,22,URMD,9768,WA229,999,96-9999,108.351501464843750,2.184711711197696,3_URMD_WA229_96-9999,000030013
271,271,2940.462187065742900,32128.113382730728000,3,23,URHD,9768,WA229,4,66-96,79.064956665039062,3.212811339996611,3_URHD_WA229_66-96,000030021
272,272,1571.626341360621200,17349.181226598106000,3,21,URLD,9864,WA325,4,66-96,72.735366821289063,1.734918123598170,3_URLD_WA325_66-96,000030011
273,273,8010.224578559864300,94456.653345260449000,3,52,RNGB,9864,WA325,2,23-45,37.231178283691406,9.445665339590036,3_RNGB_WA325_23-45,000030056
274,274,304.185743487905710,2570.249070589420600,3,71,RNGE,9864,WA325,3,45-66,56.478534698486328,0.257024907199729,3_RNGE_WA325_45-66,000030067
275,275,912.557230468839410,7068.184944199108000,3,21,URLD,9864,WA325,2,23-45,34.839912414550781,0.706818494799255,3_URLD_WA325_23-45,000030010
276,276,2129.300204423256200,25059.928438419483000,3,21,URLD,9864,WA325,3,45-66,56.795394897460938,2.505992845197357,3_URLD_WA325_45-66,000030009
277,277,506.976239148061720,4497.935873562471900,3,22,URMD,9864,WA325,4,66-96,73.403808593750000,0.449793587599526,3_URMD_WA325_66-96,000030019
278,278,1825.114460938144500,14778.932156061801000,3,23,URHD,9768,WA229,3,45-66,56.376983642578125,1.477893216398441,3_URHD_WA229_45-66,000030020
279,279,1064.650102213956400,9638.434014841646800,3,23,URHD,9768,WA229,2,23-45,36.043827056884766,0.963843401998983,3_URHD_WA229_23-45,000030023
280,280,44208.328053820413000,2236759.253707313400000,3,42,FRSE,9864,WA325,1,0-23,13.697302818298340,223.675925490564030,3_FRSE_WA325_0-23,000030041
281,281,202.790495659690350,1285.124535309465300,3,21,URLD,9864,WA325,1,0-23,21.456605911254883,0.128512453599864,3_URLD_WA325_0-23,000030008
282,282,557.673863064963370,4497.935873597883100,3,22,URMD,9864,WA325,3,45-66,58.841117858886719,0.449793587599526,3_URMD_WA325_45-66,000030018
283,283,5678.133878474589400,56545.479553669589000,3,31,SWRN,9768,WA229,2,23-45,36.876716613769531,5.654547958394036,3_SWRN_WA229_23-45,000030029
284,284,253.488119574729350,1927.686802967148900,3,22,URMD,9864,WA325,2,23-45,39.715206146240234,0.192768680399797,3_URMD_WA325_23-45,000030017
285,285,354.883367403876040,2570.249070613028400,3,23,URHD,9768,WA229,999,96-9999,101.436790466308590,0.257024907199729,3_URHD_WA229_96-9999,000030022
286,286,709.766734808217730,7710.747211862693800,3,52,RNGB,9864,WA325,1,0-23,18.354103088378906,0.771074721599187,3_RNGB_WA325_0-23,000030055
287,287,202.790495660156010,1927.686802973050800,3,71,RNGE,9864,WA325,4,66-96,78.268348693847656,0.192768680399797,3_RNGE_WA325_66-96,000030066
288,288,237923.949032803530000,5245878.353136654900000,4,42,FRSE,9782,WA243,2,23-45,34.969276428222656,524.587835594646550,4_FRSE_WA243_23-45,000040039
289,289,67782.723174269311000,1021674.005571798100000,4,42,FRSE,9782,WA243,1,0-23,17.318990707397461,102.167400611892230,4_FRSE_WA243_0-23,000040038
290,290,327608.045738305430000,5206039.492541553500000,4,42,FRSE,9782,WA243,3,45-66,55.122760772705078,520.603949533050810,4_FRSE_WA243_45-66,000040037
291,291,206846.305572931190000,3739069.835485129200000,4,42,FRSE,9782,WA243,4,66-96,77.004699707031250,373.906983748805600,4_FRSE_WA243_66-96,000040036
292,292,35437.639116544276000,393890.670072542910000,4,42,FRSE,9782,WA243,999,96-9999,105.697174072265620,39.389067028358447,4_FRSE_WA243_96-9999,000040035
293,293,304.185743489302690,2570.249070607126700,3,71,RNGE,9864,WA325,2,23-45,35.834064483642578,0.257024907199729,3_RNGE_WA325_23-45,000030065
294,294,20329.747189887799000,179274.872675738270000,4,71,RNGE,9782,WA243,3,45-66,56.027183532714844,17.927487277181090,4_RNGE_WA243_45-66,000040068
295,295,45272.978156029247000,458789.459105650250000,4,52,RNGB,9782,WA243,3,45-66,54.883197784423828,45.878945935151606,4_RNGB_WA243_45-66,000040053
296,296,2382.788324004504800,34055.800185774606000,3,90,WETF,9864,WA325,1,0-23,7.428473472595215,3.405580020396407,3_WETF_WA325_0-23,000030075
297,297,14600.915687500499000,125942.204460309890000,4,71,RNGE,9782,WA243,2,23-45,35.680973052978516,12.594220452786715,4_RNGE_WA243_23-45,000040067
298,298,37110.660705737304000,397103.481410908050000,4,52,RNGB,9782,WA243,2,23-45,35.292942047119141,39.710348162358116,4_RNGB_WA243_23-45,000040056
299,299,16071.146781038493000,179274.872675838620000,4,71,RNGE,9782,WA243,4,66-96,78.461715698242188,17.927487277181090,4_RNGE_WA243_66-96,000040071
300,300,32953.455544701777000,334132.379180466870000,4,52,RNGB,9782,WA243,4,66-96,78.109069824218750,33.413237935964752,4_RNGB_WA243_66-96,000040055
301,301,1318.138221788220100,13493.807620775944000,3,42,FRSE,9864,WA325,999,96-9999,102.100921630859370,1.349380762798577,3_FRSE_WA325_96-9999,000030042
302,302,659.069110893178730,7710.747211839085100,3,23,URHD,9768,WA229,1,0-23,16.736190795898438,0.771074721599187,3_URHD_WA229_0-23,000030024
303,303,101.395247829146680,642.562267645879730,3,24,UIDU,9768,WA229,4,66-96,66.716392517089844,0.064256226799932,3_UIDU_WA229_66-96,000030028
304,304,1013.952478298451800,10280.996282487527000,3,24,UIDU,9768,WA229,2,23-45,35.444759368896484,1.028099628798916,3_UIDU_WA229_23-45,000030027
305,305,456.278615235351030,3855.373605946101600,3,24,UIDU,9768,WA229,3,45-66,50.492061614990234,0.385537360799593,3_UIDU_WA229_45-66,000030026
306,306,304.185743489768360,2570.249070618930500,3,24,UIDU,9768,WA229,1,0-23,18.643938064575195,0.257024907199729,3_UIDU_WA229_0-23,000030025
307,307,354.883367404807360,3212.811338282515900,3,22,URMD,9768,WA229,1,0-23,15.825395584106445,0.321281133999661,3_URMD_WA229_0-23,000030012
308,308,5069.762391492258800,43694.234200521823000,4,52,RNGB,9782,WA243,999,96-9999,105.610443115234370,4.369423422395391,4_RNGB_WA243_96-9999,000040054
309,309,66160.399208990391000,1456688.660774244000000,5,42,FRSE,9864,WA325,2,23-45,31.586992263793945,145.668866155446320,5_FRSE_WA325_23-45,000050034
310,310,608.371486979071050,5783.060408889642500,3,90,WETF,9864,WA325,2,23-45,30.448635101318359,0.578306041199390,3_WETF_WA325_23-45,000030076
311,311,52117.157384552527000,2917875.257421513600000,5,42,FRSE,9864,WA325,1,0-23,12.217237472534180,291.787525898492280,5_FRSE_WA325_0-23,000050033
312,312,11254.872509118170000,440155.153343725020000,5,90,WETF,9864,WA325,1,0-23,3.238666296005249,44.015515357953568,5_WETF_WA325_0-23,000050066
313,313,963.254854384809730,7068.184944222715800,3,31,SWRN,9768,WA229,1,0-23,20.018732070922852,0.706818494799255,3_SWRN_WA229_0-23,000030031
314,314,181801.679358952680000,3985813.746264174600000,5,42,FRSE,9768,WA229,2,23-45,32.996894836425781,398.581374839979560,5_FRSE_WA229_23-45,000050022
315,315,36046.010603519157000,560314.297395098020000,5,42,FRSE,9864,WA325,3,45-66,54.205577850341797,56.031429769540900,5_FRSE_WA325_45-66,000050032
316,316,2433.485947913024600,25059.928438460800000,3,31,SWRN,9768,WA229,999,96-9999,118.962913513183590,2.505992845197357,3_SWRN_WA229_96-9999,000030030
317,317,141649.161218327000000,2112102.173781947200000,5,42,FRSE,9768,WA229,3,45-66,54.061065673828125,211.210217491377220,5_FRSE_WA229_45-66,000050024
318,318,5272.552887153346100,57830.604088996763000,4,31,SWRN,9782,WA243,999,96-9999,113.872512817382810,5.783060411993900,4_SWRN_WA243_96-9999,000040023
319,319,15969.751533207018000,189555.868958255330000,4,31,SWRN,9782,WA243,4,66-96,78.969535827636719,18.955586905980002,4_SWRN_WA243_66-96,000040022
320,320,4968.367143661715100,34698.362453337853000,4,71,RNGE,9782,WA243,1,0-23,15.802641868591309,3.469836247196340,4_RNGE_WA243_0-23,000040070
321,321,79696.664794276934000,1121271.157058048500000,5,42,FRSE,9768,WA229,4,66-96,77.929496765136719,112.127115765881730,5_FRSE_WA229_66-96,000050021
322,322,18555.330352869350000,211402.986058563460000,4,31,SWRN,9782,WA243,3,45-66,55.264324188232422,21.140298617177702,4_SWRN_WA243_45-66,000040019
323,323,2686.974067493341900,23774.803903275275000,4,71,RNGE,9782,WA243,999,96-9999,104.639167785644530,2.377480391597492,4_RNGE_WA243_96-9999,000040069
324,324,11356.267756948713000,107950.460966124930000,4,52,RNGB,9782,WA243,1,0-23,15.500360488891602,10.795046102388612,4_RNGB_WA243_0-23,000040057
325,325,15716.263413628098000,226824.480482365560000,5,42,FRSE,9864,WA325,4,66-96,76.543014526367188,22.682448060376075,5_FRSE_WA325_66-96,000050030
326,326,5272.552887155674400,82247.970259929716000,5,95,WETN,9864,WA325,1,0-23,3.369932413101196,8.224797030391324,5_WETN_WA325_0-23,000050069
327,327,17744.168370226398000,186343.057619901990000,5,42,FRSE,9768,WA229,999,96-9999,106.679244995117190,18.634305771980344,5_FRSE_WA229_96-9999,000050023
328,328,69506.442387381103000,746014.792747720030000,5,52,RNGB,9768,WA229,3,45-66,54.888240814208984,74.601479314721303,5_RNGB_WA229_45-66,000050036
329,329,55818.083930345252000,604008.531595785050000,5,52,RNGB,9768,WA229,4,66-96,78.695831298828125,60.400853191936285,5_RNGB_WA229_66-96,000050035
330,330,14398.125191843603000,162568.253716850970000,5,71,RNGE,9768,WA229,999,96-9999,110.025840759277340,16.256825380382850,5_RNGE_WA229_96-9999,000050051
331,331,3143.252682725433300,30200.426579769482000,5,42,FRSE,9864,WA325,999,96-9999,105.874107360839840,3.020042659596814,5_FRSE_WA325_96-9999,000050031
332,332,103778.036153867840000,3090724.507421294200000,5,42,FRSE,9768,WA229,1,0-23,15.341339111328125,309.072450907674010,5_FRSE_WA229_0-23,000050020
333,333,38327.403679690324000,468427.893120515510000,5,71,RNGE,9768,WA229,4,66-96,80.410758972167969,46.842789337150585,5_RNGE_WA229_66-96,000050053
334,334,14702.310935333837000,148431.883828370130000,5,52,RNGB,9768,WA229,999,96-9999,110.391624450683590,14.843188390784341,5_RNGB_WA229_96-9999,000050037
335,335,202.790495659224690,1285.124535303563300,3,90,WETF,9768,WA229,2,23-45,29.126100540161133,0.128512453599864,3_WETF_WA229_23-45,000030073
336,336,63219.937021919992000,742801.981409136560000,5,52,RNGB,9768,WA229,2,23-45,34.093757629394531,74.280198180721641,5_RNGB_WA229_23-45,000050038
337,337,29607.412366323173000,378469.175648729030000,5,52,RNGB,9768,WA229,1,0-23,15.241547584533691,37.846917585160078,5_RNGB_WA229_0-23,000050039
338,338,26971.135922741611000,577020.916354191960000,5,42,FRSE,9782,WA243,1,0-23,15.694220542907715,57.702091666339129,5_FRSE_WA243_0-23,000050029
339,339,94348.278105700389000,2005436.837351562700000,5,42,FRSE,9782,WA243,2,23-45,35.301258087158203,200.543683842588450,5_FRSE_WA243_23-45,000050028
340,340,140787.301611787170000,2315151.850360990500000,5,42,FRSE,9782,WA243,3,45-66,55.419799804687500,231.515185160155800,5_FRSE_WA243_45-66,000050025
341,341,11406.965380860958000,98954.589218899651000,5,71,RNGE,9768,WA229,2,23-45,36.323783874511719,9.895458927189562,5_RNGE_WA229_23-45,000050054
342,342,25298.114333547652000,230679.854088158200000,5,71,RNGE,9768,WA229,3,45-66,56.913509368896484,23.067985421175667,5_RNGE_WA229_45-66,000050050
343,343,2585.578819663263900,26345.052973894206000,4,31,SWRN,9782,WA243,1,0-23,14.901685714721680,2.634505298797221,4_SWRN_WA243_0-23,000040021
344,344,12116.732115672436000,140721.136616454310000,4,31,SWRN,9782,WA243,2,23-45,35.792053222656250,14.072113669185157,4_SWRN_WA243_23-45,000040020
345,345,96528.275934043806000,1728492.499992328700000,5,42,FRSE,9782,WA243,4,66-96,77.574821472167969,172.849250091817650,5_FRSE_WA243_66-96,000050027
346,346,21495.792539929505000,265378.216541419330000,5,42,FRSE,9782,WA243,999,96-9999,105.422218322753910,26.537821668372008,5_FRSE_WA243_96-9999,000050026
347,347,253.488119574729350,1927.686802961246900,3,41,FRSD,9768,WA229,2,23-45,32.170783996582031,0.192768680399797,3_FRSD_WA229_23-45,000030035
348,348,202.790495660156010,2570.249070630734400,3,41,FRSD,9768,WA229,1,0-23,12.918325424194336,0.257024907199729,3_FRSD_WA229_0-23,000030034
349,349,1368.835845703724800,13493.807620764141000,5,41,FRSD,9864,WA325,1,0-23,7.336623191833496,1.349380762798577,5_FRSD_WA325_0-23,000050019
350,350,557.673863065429030,8995.871747207571400,3,95,WETN,9768,WA229,1,0-23,6.977437973022461,0.899587175199051,3_WETN_WA229_0-23,000030077
351,351,3346.043178386054900,43694.234200539526000,5,52,RNGB,9864,WA325,3,45-66,55.580036163330078,4.369423422395391,5_RNGB_WA325_45-66,000050048
352,352,1926.509708767291200,16706.618959023050000,5,52,RNGB,9864,WA325,2,23-45,35.611076354980469,1.670661896798237,5_RNGB_WA325_23-45,000050049
353,353,2889.764563151635200,25702.490706201108000,5,71,RNGE,9768,WA229,1,0-23,14.469714164733887,2.570249071997289,5_RNGE_WA229_0-23,000050052
354,354,2433.485947917215500,21847.117100266812000,5,52,RNGB,9864,WA325,4,66-96,79.443489074707031,2.184711711197696,5_RNGB_WA325_66-96,000050047
355,355,1216.742973957676400,11566.120817779285000,4,90,WETF,9782,WA243,2,23-45,32.313030242919922,1.156612082398780,4_WETF_WA243_23-45,000040086
356,356,1673.021589193493100,23774.803903245767000,4,90,WETF,9782,WA243,1,0-23,11.102697372436523,2.377480391597492,4_WETF_WA243_0-23,000040085
357,357,3143.252682724501900,37911.173791614478000,2,90,WETF,9782,WA243,2,23-45,33.426269531250000,3.791117381196001,2_WETF_WA243_23-45,000020104
358,358,2382.788324002176500,18634.305761990196000,5,52,RNGB,9782,WA243,3,45-66,55.759910583496094,1.863430577198034,5_RNGB_WA243_45-66,000050044
359,359,1571.626341362483800,12208.683085436969000,5,52,RNGB,9782,WA243,2,23-45,36.156078338623047,1.220868309198712,5_RNGB_WA243_23-45,000050043
360,360,811.161982638761400,5783.060408889642500,5,52,RNGB,9782,WA243,1,0-23,17.207181930541992,0.578306041199390,5_RNGB_WA243_0-23,000050042
361,361,3802.321793620009000,53975.230483086074000,5,90,WETF,9768,WA229,1,0-23,10.136857032775879,5.397523051194306,5_WETF_WA229_0-23,000050065
362,362,253.488119574263690,1927.686802961246900,4,90,WETF,9782,WA243,3,45-66,48.363285064697266,0.192768680399797,4_WETF_WA243_45-66,000040084
363,363,7097.667348091490600,67469.038103814804000,5,31,SWRN,9768,WA229,3,45-66,55.739746093750000,6.746903813992883,5_SWRN_WA229_45-66,000050009
364,364,5627.436254558619100,57188.041821356790000,5,31,SWRN,9768,WA229,4,66-96,79.067131042480469,5.718804185193967,5_SWRN_WA229_66-96,000050008
365,365,5576.738630644511400,73252.098512633616000,5,31,SWRN,9768,WA229,2,23-45,34.224273681640625,7.325209855192273,5_SWRN_WA229_23-45,000050006
366,366,2484.183571832254500,28272.739776855451000,5,31,SWRN,9768,WA229,1,0-23,18.101650238037109,2.827273979197018,5_SWRN_WA229_0-23,000050007
367,367,4866.971895834896700,231322.416355815890000,5,11,WATR,9768,WA229,1,0-23,2.397078752517700,23.132241647975601,5_WATR_WA229_0-23,000050002
368,368,2129.300204426515800,21847.117100249106000,5,52,RNGB,9782,WA243,4,66-96,78.135482788085938,2.184711711197696,5_RNGB_WA243_66-96,000050041
369,369,3498.136050131637600,44979.358735843089000,5,31,SWRN,9768,WA229,999,96-9999,122.560852050781250,4.497935875995256,5_SWRN_WA229_96-9999,000050005
370,370,608.371486978139730,5783.060408889642500,5,52,RNGB,9782,WA243,999,96-9999,102.740577697753910,0.578306041199390,5_RNGB_WA243_96-9999,000050040
371,371,2230.695452257990800,34055.800185756903000,5,95,WETN,9768,WA229,1,0-23,4.818856239318848,3.405580020396407,5_WETN_WA229_0-23,000050067
372,372,202.790495660156010,1285.124535315367200,5,95,WETN,9768,WA229,2,23-45,27.363262176513672,0.128512453599864,5_WETN_WA229_23-45,000050068
373,373,253.488119575195010,1927.686802973050800,4,41,FRSD,9782,WA243,2,23-45,37.100955963134766,0.192768680399797,4_FRSD_WA243_23-45,000040027
374,374,101.395247830078010,642.562267657683610,4,41,FRSD,9782,WA243,1,0-23,9.465823173522949,0.064256226799932,4_FRSD_WA243_0-23,000040026
375,375,912.557230469305070,12208.683085472381000,5,11,WATR,9768,WA229,2,23-45,33.845466613769531,1.220868309198712,5_WATR_WA229_23-45,000050001
376,376,1216.742973958607800,13493.807620752337000,2,90,WETF,9782,WA243,3,45-66,50.998249053955078,1.349380762798577,2_WETF_WA243_45-66,000020103
377,377,760.464358723256740,7710.747211850889500,5,41,FRSD,9768,WA229,2,23-45,42.005714416503906,0.771074721599187,5_FRSD_WA229_23-45,000050015
378,378,506.976239148527380,3855.373605922493900,5,41,FRSD,9768,WA229,3,45-66,52.259468078613281,0.385537360799593,5_FRSD_WA229_45-66,000050014
379,379,912.557230467908080,8353.309479484965800,5,31,SWRN,9864,WA325,4,66-96,81.295379638671875,0.835330948399119,5_SWRN_WA325_66-96,000050011
380,380,760.464358724653720,8353.309479526280500,5,31,SWRN,9864,WA325,3,45-66,59.143215179443359,0.835330948399119,5_SWRN_WA325_45-66,000050013
381,381,963.254854383878410,14136.369888415924000,4,71,RNGE,9864,WA325,4,66-96,78.640762329101563,1.413636989598509,4_RNGE_WA325_66-96,000040074
382,382,912.557230469305070,7068.184944205009700,5,52,RNGB,9864,WA325,999,96-9999,110.256713867187500,0.706818494799255,5_RNGB_WA325_96-9999,000050046
383,383,253.488119573798030,1927.686802955345000,5,31,SWRN,9864,WA325,999,96-9999,104.415023803710940,0.192768680399797,5_SWRN_WA325_96-9999,000050012
384,384,202.790495658759030,2570.249070595322800,5,31,SWRN,9864,WA325,2,23-45,37.160564422607422,0.257024907199729,5_SWRN_WA325_23-45,000050010
385,385,253.488119575195010,1927.686802973050800,5,52,RNGB,9864,WA325,1,0-23,10.669985771179199,0.192768680399797,5_RNGB_WA325_0-23,000050045
386,386,1267.440597873646800,17991.743494338418000,5,41,FRSD,9768,WA229,1,0-23,9.913824081420898,1.799174350398102,5_FRSD_WA229_0-23,000050016
387,387,456.278615234885360,3855.373605934297800,5,71,RNGE,9864,WA325,4,66-96,76.785079956054688,0.385537360799593,5_RNGE_WA325_66-96,000050062
388,388,963.254854383412750,8353.309479520377900,5,90,WETF,9768,WA229,2,23-45,30.504121780395508,0.835330948399119,5_WETF_WA229_23-45,000050064
389,389,354.883367404807360,2570.249070624832700,5,71,RNGE,9864,WA325,3,45-66,58.071441650390625,0.257024907199729,5_RNGE_WA325_45-66,000050061
390,390,608.371486979071050,3855.373605928395600,5,71,RNGE,9864,WA325,2,23-45,34.141082763671875,0.385537360799593,5_RNGE_WA325_23-45,000050059
391,391,101.395247830078010,642.562267657683610,5,71,RNGE,9864,WA325,999,96-9999,97.921485900878906,0.064256226799932,5_RNGE_WA325_96-9999,000050060
392,392,202.790495660156010,1285.124535315367200,5,11,WATR,9768,WA229,3,45-66,53.388278961181641,0.128512453599864,5_WATR_WA229_45-66,000050004
393,393,101.395247829612340,642.562267651781670,2,31,SWRN,9864,WA325,999,96-9999,111.472717285156250,0.064256226799932,2_SWRN_WA325_96-9999,000020025
394,394,101.395247830078010,642.562267657683610,5,11,WATR,9768,WA229,4,66-96,72.894737243652344,0.064256226799932,5_WATR_WA229_66-96,000050003
395,395,101.395247829612340,642.562267651781670,5,71,RNGE,9782,WA243,1,0-23,22.078205108642578,0.064256226799932,5_RNGE_WA243_0-23,000050058
396,396,202.790495658759030,1927.686802931737000,5,41,FRSD,9864,WA325,2,23-45,25.160896301269531,0.192768680399797,5_FRSD_WA325_23-45,000050018
397,397,608.371486979071050,7068.184944205009700,5,90,WETF,9768,WA229,3,45-66,50.846817016601563,0.706818494799255,5_WETF_WA229_45-66,000050063
398,398,101.395247830078010,642.562267657683610,5,71,RNGE,9782,WA243,4,66-96,73.048873901367188,0.064256226799932,5_RNGE_WA243_66-96,000050057
399,399,101.395247829612340,642.562267651781670,5,71,RNGE,9782,WA243,2,23-45,41.331352233886719,0.064256226799932,5_RNGE_WA243_23-45,000050056
400,400,101.395247830078010,642.562267657683610,5,71,RNGE,9782,WA243,3,45-66,50.289310455322266,0.064256226799932,5_RNGE_WA243_45-66,000050055
401,401,354.883367404807360,3212.811338276614200,5,41,FRSD,9768,WA229,4,66-96,75.343078613281250,0.321281133999661,5_FRSD_WA229_66-96,000050017
